Aspect Category,News Headlines
Politics,ايران ۽ پاڪستان وچ ۾ سرحد محبت، اخوت ۽ ترقي ۽ خوشحالي جي سرحد آهي، هي امن ۽ سلامتي جي علامت آهي، بارڊر سيڪيورٽي جي حوالي سان ڪنهن جي ذهن ۾ ڪوئي مونجهارو نه هئڻ گهرجي، ٻئي ملڪ هن سرحد کي امن ۽ سلامتي جو بارڊر بڻائڻ لاءِ پنهنجي مڪمل صلاحيتن کي ڪتب آڻيندا.
Politics,ڪراچي ( ويب ڊيسڪ ) صوبائي وزير ناصر شاهه چيو آهي ته بند گهٽي ۾ اچڻ کانپوءِ تحريڪ انصاف پنهنجي شرطن تي حڪومت سان ڳالهيون ڪرڻ چاهي ٿي.
Sports,هن ڪاميابي جو ڪريڊٽ بابر اعظم کي ڏيندي پنهنجي ٽوئيٽ ۾ لکيو ته بابر اعظم کي شاندار ڪارڪردگي ۽ پاڪستان کي سڀ کان مٿانهين پوزيشن تي آڻڻ تي واڌايون! اوهان گليڊي ايٽرز وانگر دليون کٽي رهيا آهيون.
Politics,پ پ جي قمر زمان ڪائرا عدالت ۾ پيش ٿي چيو ته خواجا سعد رفيق جي گفتگو سان مڪمل اتفاق ڪيان ٿو، جڏهن ملڪ ۾ تڪرار وڌي وڃن ته ويهي سياسي قوتن کي حل ڪڍڻو پوندو آهي، عدالت ۽ قوم کي خاطري ڪرايون ٿا ته ملڪ لاءِ بهتر فيصلا ڪنداسين. شاهه محمود قريشي چيو ته آئيني ۽ جمهوري رستو چونڊون ئي آهي، ن ليگ قيادت چيو چونڊون چاهيون ٿا ته اسيمبليون ٽوڙي ڇڏيون، پنهنجي حڪومت ڇڏڻ آسان نه هو، حڪومت ختم ٿيڻ کانپوءِ جيڪو ٿيو سڀني جي سامهون آهي، ن ليگ اسيمبليون ٽوڙڻ کانپوءِ فيصلي تان ڦري وئي.
Crime,بدين ۾ پوليس هٿان گرفتار نوجوان جي وارثن جو احتجاج.
Crime,پوليس موجب عورت موٽرسائيڪل تي ويٺي هئي ته موٽرسائيڪل ڪرنٽ لڳڻ سبب عورت گندي پاڻي ۾ ڪري پئي،
Politics,ان تي امجد پرويز چيو ته وڪيلن جي هڙتال ۾ عمران خان ته شامل ناهي، جيڪڏهن جوابدار جو وڪيل هڙتال تي هجي ها ته عمران خان کي عدالتي ڪمري ۾ هئڻ گهرجي ها.
Politics,13 پارٽيون چونڊن، معاشي ۽ سياسي استحڪام کان ڀڄي رهيون آهن: شيخ رشيد
Crime,6 ڏينهن اڳ اغوا ٿيل نوجوان جي وارثن جو احتجاج وارثن چيو ته پوليس اڃا تائين ڪيس داخل ناهي ڪيو.
Sports,سريلنڪا گالي ۾ جاري ٻي ٽيسٽ جي پهرين اننگز ۾ رنسن جو جبل ٺاهي ڇڏيو آهي، جنهن بعد آئرلينڊ ٻي اننگز ۾ رڳو 54 رنسن تي پنهنجا ٻئي اوپنر آئوٽ ڪرائي ڇڏيا آهن.
Sports,پاڪستان افغانستان کي 66 رنسن تان شڪست ڏئي وائيٽ واش کان بچي ويو
Politics,اٽي، لٽي ۽اجهي جو نعرو هڻندڙ عوام کان جيئڻ جو حق کسي رهيا آهن:راشد محمود
Crime,دعا زهرا ڪيس: وڌيڪ جاچ ۽ ميڊيڪل بورڊ ٺاهڻ جو حڪم
Politics,ترڪيه ۽ شام ۾ آيل زلزلي سبب فوتين جو انگ 37 هزار کان وڌي ويو، امدادي سرگرميون جاري
Politics,ناظم جوکيو ڪيس ۾ جوابدار ڄام اويس جي نااهلي جي درخواست
Sports,عمران خان اسان جي ڪرڪيٽ ئي تباهه ڪري ڇڏي: ڪامران اڪمل
Crime,ڪراچي ۾ ڏوهن جي صورتحال تي آءِ جي سنڌ جي نئين دعويٰ
Politics,ايس يو پي جو پيادل مارچ، حالتون خراب آهن، سنڌ جي حقن لاءِ سڀني کي سُجاڳ ٿيڻو پوندو: زين شاهه
Crime,پوليس ٻڌايو ته واقعو ظاھري طور روڊ حادثو لڳي پيو، پو به پوسٽ مارٽم ڪرايو آهي، رپورٽ اچڻ بعد حقيقت سامهون ايندي
Politics,عدالت درخواست اڪلائي ڇڏي. لاهور هاءِ ڪورٽ جي جسٽس عاصم حفيظ شهري منير احمد جي درخواست تي شنوائي ڪئي، جنهن ۾ پاڪستان ٺهڻ کان وٺي هيل تائين توشا خانا جا تحفه وٺڻ وارين شخصيتن جا تفصيلن جي فراهمي جي گذارش ڪئي وئي
Politics,پ پ اڳواڻ فاروق ايڇ نائيڪ چيو آهي ته پيپلزپارٽي سڀ کان وڏي اسٽيڪ هولڊر آهي، اسان کي ٻڌو وڃي، اسان کي ٻڌڻ کانسواءِ قانوني گهرجون پوريون نه ٿينديون.
Sports,ڀارتي سٽي بازن سان لاڳاپا، برينڊن ميڪلم خلاف جاچ شروع
Crime,نوڪري تان نيڪالي سبب ملازم مالڪ سميت 3 ڄڻا قتل ڪري ڇڏيا
Crime,هالا ۾ دڪان ۾ ڦر، دڪان مان ڦر ٿيل نقدي ڦر، مزاحمت تي هڪ ڄڻو زخمي.
Sports,پي سي بي ۾ پريس ڪانفرنس ڪندي هن ٻڌايو تھ افغانستان جي ٽيم بهترين آهي، انهن سان مقابلا سدائين سخت رهيا آهن، تنهنڪري سٺي ڪرڪيٽ کيڏڻ جو موقعو ملي رهيو آهي.
Politics,مريم نواز ڪالهه پنجاب اسيمبلي جي چئن تڪن تي چونڊ وڙهڻ لا پنهنجا نامزدگي ڪاغذ جمع ڪرايا.
Sports,آسٽريلوي ڪرڪيٽ ٽيم جي ڪپتان پيٽ ڪمنز جي والدا ڊگهي عرصي کان بيمار رهڻ بعد لاڏاڻو ڪري وئي آهي، جنهن تي ڀارت ۾ موجود ڪرڪيٽرن پاران سوڳ ملهايو ويو آهي.
Crime,بدين ۾ گرلز اسڪول جا چاپڙ ڪري پيا، شاگردياڻين ۾ خوف
Politics,سپاهي کان وٺي جرنيل تائين فوج جو هر جوان محب وطن آهي : آصف زرداري
Crime,آمريڪي عورت پنهنجي بواءِ فرينڊ جي گهر کي ئي باهه ڏئي ڇڏي.
Politics,ڀارت ۾ سمورا ڪينٽونمينٽ بورڊز ختم ڪرڻ جو فيصلو
Politics,سنڌ جي گورنر ڪامران ٽيسوري ۽ وڏي وزير مراد علي شاهه جي مزار قائد تي حاضري
Politics,بئنڪنگ ڪورٽ جي فيصلي تي اسلام آباد هاءِ ڪورٽ عمران خان کي وڏو رليف ڏئي ڇڏيو
Sports,جڏهن ته بالر طرفان اهو واضح ناهي ڪيو ويو ته هن اهو ٽوئيٽ ڇو ڪيو پر گذريل ڪجهه ڏينهن کان سوشل ميڊيا تي شاداب کي سخت تنقيد جو نشانو بڻايو پيو وڃي.
Crime,ڪراچي: چيني ڪلينڪ تي فائرنگ جي واقعي جي جاچ ۾ وڏا انڪشاف
Politics,سينيٽ سپريم ڪورٽ پريڪٽس اينڊ پروسيجرز بل جي منظوري ڏئي ڇڏي، بل جي حق ۾ 60 ۽ مخالفت ۾ 19 ووٽ پيا، پي ٽي آءِ سينيٽرز جو احتجاج، بل جون ڪاپيون به ڦاڙي ڇڏيون،
Crime,هالي ووڊ جي للي ڪولنز جي مڱڻي جي منڊي مشهور اسٽار هوٽل مان چوري
Crime,مٺياري ۾ اڻڄاتل شخص جو لاش هٿ، پوليس لاش کڻائي اسپتال پهچايو.
Crime,ميڪسيڪو جيل تي هٿياربندن جو حملو، 14 ڄڻا اجل جو شڪار
Crime,چڪرا ڳوٺ ۾ جوابدارن چاقو جا وار ڪري هڪ ڄڻي کي قتل ڪري ڇڏيو.
Politics,سوشل ميڊيا تي ڪنهن جو به وس ناهي، هي فوج به منهنجي ۽ ملڪ به منهنجو آهي: عمران خان
Politics,ان موقعي تي ضلعي ڪائونسل لا پ پ پاران نامزد ڪيل ضلعي چيئرمين مير انور ٽالپر چيو تھ ضلعي ڪائونسل پاران يوسيز جي چيئرمينن ۽ ضلعي ڪائونسلرن جي صلاح مصلحت سان ضلعي اندر ترقياتي ڪمن جو ڄار وڇايو ويندو.
Sports,جڏهن تھ ميسي جو پي ايس جي سان معاهدو ايندڙ مهيني ختم ٿيڻ بعد معاملا حتمي شڪل اختيار ڪندا.
Sports,بابر اعظم چيو ته رانديگرن مختلف ۽ ڏکين حالتن ۾ پرفارم ڪيو جنهن سبب اعتماد بلند ٿيو، نمبر هڪ ٽيم جو اعزاز حاصل ڪرڻ سان ٽيم جو مورال بلند ٿيندو،
Politics,شريعتي نظام لاڳو ڪرائڻ اهم معاملو آهي، پر هٿياربند جدوجهد جائز ناهي:مفتي تقي عثماني
Crime,خبر موجب اسلام ڪوٽ ڀرسان انتهائي خوفناڪ حادثو پيش آيو.
Crime,جيڪب آباد ۾ پوليس مقابلو، 3 جوابدار مارجي ويا.
Politics,جسٽس عامر فاروق پڇاڻو ڪيو ته ڇا عدالتن سان به ائين ڪري سگهجي ٿو؟
Crime,اولاد جي خواهشمند ساهرن نُنهن کي انساني هڏين مان تيار ٿيل پائوڊر کارائي ڇڏيو!
Politics,فرانس، يوڪرائن کي روس خلاف ويڙهه ۾ سهڪار جي خاطري ڪرائي ڇڏي
Sports,ميرپورخاص : ميرپورخاص پريس ڪلب جي زير نگراني شهيد ذوالفقار علي ڀٽو اسپورٽس ڪامپليڪس پي سي بي گرائونڊ ۾ ٿيندڙ شهيد محمود سلطان چانڊيو 100 بال ليگ ڪرڪيٽ چيمپئن شپ ۾ کيڏيل 2 ميچن مان هڪ ميچ جو فيصلو ٿي ويو
Politics,وفاقي ڪابينا پاران بجلي چوري خلاف سخت ڪارروائي جي هدايت
Crime,دهشتگردن سان مقابلي ۾ زخمي سي ٽي ڊي اهلڪار شهيد
Politics,ٻي پاسي شام جي خابرو اداري پرڏيهي وزارت جي حوالي سان هڪ رپورٽ ۾ ٻڌايو ته شامي حڪومت سعودي عرب ۾ سفارتخاني کي ٻيهر کولڻ جو فيصلو ڪيو آهي.
Sports,نيوزيلينڊ خلاف پنجين ٽي ٽوئنٽي ميچ ۾ ڪٿي غلطي ٿي؟ بابر اعظم ٻڌائي ڇڏيو
Crime,قاهره (ويب ڊيسڪ) مصر ۾ هڪ نوجوان پنهنجي مڱيندي کي ٻڏڻ کان بچائڻ جي ڪوشش دوران پاڻ به ٻڌي ويو
Politics,نيب جا 221 ريفرنس واپس ٿيا،رڳو 29 سياستدانن جا آهن:وفاقي حڪومت
Crime,رپورٽن موجب لڪشمي جي ڏير سندس لاش ڇت جي پکي سان ٽنگيل ڏسي پوليس کي اطلاع ڪيو.
Politics,وزيراعظم شهبازشريف آديامان ۾ زلزلي متاثرن سان ملاقات ڪئي، جنهن ۾ شهباز شريف ترڪ زلزلي سٽيلن کي پاڪستان پاران وڌ ۾ وڌ مدد جي خاطري ڪرائي آهي
Crime,سپر هاءِ وي ملير ۾ پوليس ڪارروائي، هڪ جوابدار زخمي حالت ۾ گرفتار.
Crime,ڪنري لڳ ڪار پورهيتن مٿان چڙهي وئي، معصوم ٻارڙو ڏاڏي سميت فوت
Politics,ياد رهي ته صدر پاڪستان سپريم ڪورٽ (پريڪٽس اينڊ پروسيجر) بل 2023 آئين جي آرٽيڪل 75 تحت ترميم لاءِ واپس پارليامينٽ ڏانهن موڪلي ڇڏيو هو.
Politics,پنڊي ٽيسٽ واري پِچ پي ڊي ايم سرڪار کان به وڌيڪ مُردار آهي: فواد
Politics,ڪراچي: ڊسٽرڪٽ رٽرننگ آفيس ۾ پ پ ۽ پي ٽي آءِ ڪارڪنن ۾ جهيڙو، ڪيترائي زخمي
Politics,عمران خان خلاف بي اعتمادي رٿ آڻي اسان سمجهيو جمهوريت ڪامياب ٿي وئي: بلاول ڀٽو زرداري
Politics,اليڪشن ڪميشن حالتون ناسازگار ڄاڻائي پنجاب اسيمبلي جون 30 اپريل تي رٿيل چونڊون ملتوي ڪري ڇڏيون آهن، هاڻي صوبائي اليڪشن 8 آڪٽوبر تي ٿيندي، جنهن لا باضابطا شيڊيول جاري ڪيو ويندو.
Politics,پرويز مشرف جي لاڏاڻي تي نواز شريف جي ٽوئيٽ
Politics,بچا واري وزير وڌيڪ چيو ته جتي به اتحادي حڪومتون هونديون آهن اتي ننڍا وڏا اختلاف ٿيندا آهن ۽ اختلاف ڳالهه ٻول ذريعي حل ٿي ويندا آهن، پيپلز پارٽي جي وزيرن سدائين اتحادي حڪومت جو ساٿ ڏنو آهي.
Sports,ميڊيا مطابق ليونل ميسي جي بارسلونا ۾ شموليت جا امڪان گهٽجي ويا آهن ۽ فرانس جي ڪلب پيرس سينٽ جرمن سان بھ معاهدو ختم ٿي رهيو آهي، تنهنڪري هن النصر ڪلب سان شموليت تي غور شروع ڪري ڏنو آهي.
Crime,چارسدا ۾ پوليس چوڪي تي دهشتگردن جو حملو، ٻه اهلڪار شهيد
Crime,سانگھڙ ويجھو سانگھڙ ٿاڻي جي حد ڳوٺ قاسم بگٽي ڀڳ ۾ مال جي ڀيل تان جھيڙو ٿي پيو، جنهن ۾ نوجوان شان علي بگٽي پسٽل جون گوليون لڳڻ سبب قتل ٿي ويو
Politics,وڊيو لنڪ ذريعي پنهنجي خطاب ۾ عمران خان چيو ته حڪومت پوليس آپريشن ڪري مرتضيٰ ڀٽو جيان مون کي گهر ۾ قتل ڪرڻ جو منصوبو ٺاهيو آهي، زمان پارڪ تي ائين حملو ڪيو ويو ڄڻ ڪو دهشتگرد لڪيل هجي، هر هنڌ ناڪا هنيا ويا، ڪارڪنن کي ريلي کان الڳ ڪيو ويو، اسان جي ڪارڪنن کي پڪڙيو پيو وڃي، جڊيشل ڪامپليڪس ۾ گرفتاري لاءِ ذهني طور تيار ٿي ويو هيس.
Crime,دادو مان اغوا ٿيل ٻارڙي جي وارثن عدالت ۾ ڪيس داخل ڪري ڇڏيو.
Sports,فاسٽ بالرن خلاف کيڏيندي بيٽرن هيلمٽ لازمي پائڻو پوندو، جڏهن ته وڪيٽ ڪيپر جي اسپٽمس جي ويجهو هئڻ جي صورت ۾ کيس لازمي طور هيلمٽ پائڻو پوندو.
Sports,جڏهن تھ اٺن جي ڊوڙ دوران ئي خطي جي تاريخي ۽ ثقافتي شين جي نمائش بھ منعقد ڪئي ويندي، جنهن جي تياري مڪمل آهي.
Politics,جنرل عاصم منير جي رستا روڪ جو عمران اعتراف ڪري ڇڏيو
Sports,ٽينس جي هڪ دور جي پڄاڻي، راجر فيڊرر رٽائرمنٽ جو اعلان ڪري ڇڏيو
Politics,پرڏيهي ميڊيا موجب ڪينيڊا ايران ۾ انساني حقن جي ڀڃڪڙين، ڊرون ۽ بيلسٽڪ ميزائل ٺاهڻ تي پابنديون لڳايون.
Politics,اقتدار سنڀاليو ته حالتون انتهائي خراب هيون، ڪيترن ئي چيلينجز کي منهن ڏيڻو پيو، ملڪي سياسي قوتن گڏجي غير مقبول حڪومت کي آئيني طريقي سان هٽائڻ لاءِ پارليامينٽ جو فورم استعمال ڪيو،
Sports,ون ڊي ميچن جي سينچري، پاڪستاني ڪپتان ڪڏهن، ڪٿي ۽ ڪهڙو رڪارڊ ٺاهيو؟
Politics,ترڪيه ۽ ترڪيه کان ٻاهر تقريبن ساڍا 6 ڪروڙ کان وڌيڪ ووٽر پنهنجي ووٽ جو حق ادا ڪندا.
Politics,تحريڪ انصاف سپريم ڪورٽ ۾ جمع ڪرايل لکت خاطري ۾ چيو آهي ته رڳو انهن جاين تي جلسا ۽ ريليون ڪڍنداسين، جتي سيڪيورٽي جي خاطري هوندي.
Politics,هوڏانهن فيصل رضا خان ردعمل ۾ چيو آهي تھ معصوم ڌيءَ ۽ منهنجو پاڪستاني سياست سان تعلق ناهي، نواز ليگ معافي وٺي، ڇوتھ اها ان قدم جا ذميوار آهيو.
Sports,ميڊيا مطابق پيٽ ڪمنز والدا جي وفات سبب واپس ٽيم کي جوائن نھ ڪري سگهيو آهي، تنهنڪري 17 مارچ تي ميچ جي قيادت اسٽيو سمٿ ڪندو.
Politics,ڊپٽي پراسيڪيوٽر چيو ته اسان هتي ڪرپشن جو معاملو بيان ڪري رهيا آهيون، رقم برطانيا جي نيشنل ڪرائم ايجنسي پڪڙي هئي
Sports,بابر اعظم نئين ون ڊي رينڪنگ ۾ پهرين پوزيشن تي برقرار
Sports,واضح رھي تھ پاڪستاني ڪپتان کي ٽنھي فارميٽس ۾ پرفارمنس تي آءِ سي سي مينز ڪرڪيٽر آف دي ايئر 2022ع جي لاءِ سرگافيلڊ سوبرز ٽرافي سان بھ نوازيو ويو ھو.
