Text,label
دغه بانک همدارنګه ويلي، د شرکتي حسابونو لپاره ۵۰ سلنه ټاکل شوې چې په مياشت کې حد اکثر له ۴۰۰۰ امريکايي ډالرو څخه ډېرې نه شي ايستلي، له دې مخکې حد اکثر ۲۵۰۰ امريکايي ډالر وو.,Negative
د سوداګرو په وينا د مخکې نه د دواړو هېوادونو د سياسي اختلافانو له امله تجارت اغېزمن شوي تاجرانو وخت په وخت ويلي چې تجارت دې بايد د سياست څخه لرې وساتل شي ځکه نه يواځې سوداګرو بلکې د دواړو هېوادونو اقتصاد ته يې تاوان اوړي.,Positive
د منصور په نوم د غزني ښار يوه اوسېدونکي پژواک ته وويل، د امنيې قوماندانۍ له دغه اقدامه خوښ دي چې لېوني سپي له منځه وړي.,Negative
"دغه سفارت د خپل ټويټر په پاڼه د بشري حقونو څخه په ""سيستماتيک"" ډول سرغړونه په ځانکړي ډول د ښځو او نجونو د حقونو څخه سرغړونه د خواشينې وړ بللې او دا ډول اقدامات يې غندلي دي.",Positive
نوموړي زياته کړه: «دغه پُل د ۵۰ متره اوږدوالي او دواړو غاړو ته د پلې لارو ترڅنګ د ۹ متره سور په لرلو څلورو خواوو ته د څلور متره په جګوالي شل- شل متره وينګ والونه ولري، څو د سېلاب اوبه يوه او بله خوا ويجاړه نه کړي؛ دغه‌راز د اوبو لاندې طرف ته درې زينې- يوه د يونيم متر او دوې نورې د شپږ مترو په پلنوالي- جوړېږي څو د اوبو سرعت کم کړي.»,Negative
د ملګرو ملتونو سازمان يوه سرچينه طلوع‌نيوز ته وايي چې ملګرو ملتونو سازمان په افغانستان کې په خپلو ځينو ادارو کې د خپلو کارکوونکو د نه حاضرېدو نېټه تر ۲۶ نورو ورځو پورې غځولې ده.,Neutral
اميري او د هغې اوه کلن زوي، د هغو زرګونو افغانانو په ډله کې وو چې د ۲۰۲۱ کال د اګست په مياشت کې د طالبانو له بيا واکمنېدو وروسته له افغانستان څخه ووتل.,Negative
دا په داسې حال کې ده چې له دې مخکې هم د سېلابونو له امله په ياد ولايت کې له ۱۲۰ ډېر کورونه تخريب شوي، لسګونه څاروي له منځه تللي او ۲۰ کسان مړه او ټپيان شوي وو.,Negative
دا ناسته له کلونو وروسته د چين په منځګړيتوب د منځنۍ اسيا د هېوادونو تر منځ د اړيکو د بيا رغولو لپاره ترسره شوې ده.,Negative
سرچينې د ياد ولايت د عامې روغتيا رييس ډاکټر سميع‌الله عابد له قوله ليکلي: «ډاکټران دې نسخه په واضح ډول ليکي او د دې ترڅنګ دې د ناروغ نوم او تاريخ، د درملو تجارتي نوم، جنريک نوم او اړين هدايت هم وليکل شي.»,Positive
اسلام آباد۔7 اپرېل(اے پي پي) سېنېټ د وفاقي ملازمينو  بېنوولېنټ فنډ او ګروپ انشورنس (ترميمي )بل 2022 منظور كړو۔ د جمعې په ورځ د سېنېټ په غونډه كښې د قانون او انصاف وزير مملكت سېنېټر شهادت اعوان د قائمه كمېټۍ په رپورټ كړي صورت كښې د دې بل منظورۍ له تحريك وړاندے كړو د كوم چې ايوان منظوري وركړه۔ وروستو د سېنېټ چيئرمېن صادق سنجراني  شق وار منظوري اخستو لپاره دا بل ايوان ته وړاندے كړو د كوم چې ايوان منظوري وركړه۔,Negative
ا.ا په افغانستان کې د ترهګرو د شتون په اړه د تاجکستان ادعا رد کړه,Positive
اسلام آباد 13اپرېل  (اے پي پي) د افغانستان په اړه څلور اړخيزه غونډه د زيارت په ورځ  د ازبکستان په سمرقند ښار كښې شوې ۔ مشاورتي دله كښې پاکستان، ايران، روس او چين شامل دي۔ د مشاورت مشري اړوندو وزيرانو كوله۔د افغانستان په اړه څلور اړخيزه ډلي غونډه كښې د خارجه چارو وزير مملکت حنا رباني کھر د پاکستان نمائندګي کولو سره افغانستان كښې د امن او استحکام ودي لپاره د كوټلي سيمه ايز نقطه نظر په اهميت زور راوړو۔دي ووئيل د کنيکټويټي زيات غير استعمال شوے صلاحيت كارولو سره د سيمي لپاره نوې او ځانګړې موقعې رامخې ته كولې شي۔ دي عبوري افغان حکومت سره د عملي او تعميري خبرو اترو په اهميت زور راوړو۔ ياد دې وي دا څلور اړخيزه وړومبې غونډه په ستمبر 2021 كښې شوې وه۔(sfa/zia/wam/2109),Neutral
هند د افغانستان پر کرنيزو محصولاتو د معافيت موده وغځوله,Negative
د هغه په خبره، د دغه سيار کور -چې د پسه او وري له وړيو د  ۱۲ ورځو په موده جوړېږي- تر چتر لاندې هم خپله او هم يې څاروي ژوند کوي.,Neutral
د رياست الوزرا سياسي مرستيال ډاډ ورکړ، چې افغانستان به د هېچا په کورنيو چارو کې لاسوهنه ونه کړي او نه به چاته د افغانستان په چارو کې د لاسوهنې اجازه ورکړي.,Positive
اسلام آباد 31 مارچ (اے پي پي)د اقتصادي چارو وفاقي وزير سردار اياز صادق په مشرۍ كښې د انټرنېشنل پارټنرز ګروپ(آ ئي پي اېس جي)وړومبۍ غونډه د زيارت په ورځ په وزيراعظم آفس اسلام آباد كښې وشوه  چې پكښې د وزيراعظم د خزانې او د محصولات خاص مرستيال ٬د اقتصادي چارو وزارت سېكرټري٬د خزانې٬ منصوبه بندۍ ٬ پرمختګ او خاص اقدامات وزارت سېكرټري هم موجود وو۔په غونډه كښې امريكې٬ المان٬ناروے٬ډنمارك٬اروپائي ائتلاف(اي يو)آسټرېليا٬چين٬فرانس٬هالينډ٬ برتانيه٬كينيډا٬سفيرانو پشمول دوه اړخيزه او ګڼ اړخيزه پرمختيائي شراكتدارو او سينئر سفارتكارو په لويه شمېره ګډون كولو ۔روس٬اټاليا٬آذربائيجان٬قطر٬تركيه٬جمهوريه كوريا او جاپان٬آئي پي اېس جي وړومبۍ غونډه كښې د ملګرو ملتونو ريزيډنټ كوآرډينېټر٬يو اېن ډي پي پاكستان ريذيډنټ استازو٬يونيسف٬اېشين ډوېلپمنټ بانك٬ورلډ بانك٬آئي اېم اېف٬يو اېس اېډ٬اېف سي ډي او٬اسلامك ډوېلپمنټ  بانك  او د اطالوي مرستې ايجنسۍ كنټري هيډز او استازو هم ګډون كولو ۔د اقتصادي چارو وزير د ګډون كوونكو هركلے وكړو او د موسمياتي بدلون په اړه د پاكستان سره په پرله پسې مرسته ئې مننه وكړه ۔ده په څلور آر اېف مربوط عمل درآمد كښې آسانيو وركولو لپاره د يو فورم په توګه د آئي پي اېس جي جوړولو په مقاصد رڼا واچوله۔د اقتصادي چارو وفاقي وزير دا هيله څرګنده كړه چې آئي پي اېس جي به راتلونكو كلونو كښې د موسمياتي بدلون په پروژو عملدرآمد لپاره په مالي او نورو وعدو پوره كولو كښې مرستيال ثابت شي۔ده د آئي پي اېس جي سېكرټرېټ په توګه د يو اېن ډي پي كردار وستائېلو۔د يو اېن ډي پي پاكستان ريذيډنټ استازي دا خبره رامخې ته كړه چې په كال 2022 كښې د سېلاب له امله په شوې پراخه تباهۍ او بشري مصائف مونږ ته د ماحولياتي بدلون رامخې ته شوو خطرو مخ نيوي لپاره د اجتماعي كاروائيو او د يووالي د سمدستي ضرورت يادګېرنه راكړې۔ده په دې خبره زور راوړو چې د بحالۍ عمل يو ځل نه دے بلكې د دې لپاره به د پرله پسې هڅو٬مرستې او عزم ضرورت وي۔د منصوبه بندۍ٬پرمختګ او خاص اقدامات وزارت سېكرټري او د سندھ د پلاننګ اينډ ډوېلپمنټ بورډ چيئرمېن د بحالۍ او تعمير نو په هڅو تفصيلي پريزنټېشنز وركړو۔د يو اېس اېډ مشن ډائرېكټر او د يونيسف استازو په پاكستان كښې په خپل كار رڼا واچوله او بشري پرمختګ ته خاص پام لرنه كولو سره ئې په سباؤن كښې د سرمايه كاري كولو سره د ښه تعمير په ضرورت زور راوړو۔يونيسف ځپليو سيمو كښې د ماشومانو د خوراك د كمي مخ نيوي لپاره د سمدستي كاروائۍ په ضرورت هم رڼا واچوله۔دغسې په غونډه كښې حكومتي استازو او نړيوالو پرمختيائي شراكتدارو پشمول د اروپائي ائتلاف٬ورلډ بانك او آسيائي پرمختګ بانك ترمينځه تفصيلي بحث هم وشو۔(zia/wam/2352),Negative
دخېبرپښتونخوا دپوليسو پخواني مشر معظم جاه انصاري  دنومبر په مياشت کې  صحافيانو ته ويلي وو چې  ترهه ګرو  هاغه  پيچيده وسلې راپورته کړي چې  دامريکايانو لخوا( په افغانستان کې) پرېښودل شوې وې او ( دصوبې) دپوليسو خلاف يې جنګ پيل کړيدى.,Negative
